q_200K	E_200K	int_200K	err_200K
0.5579502296315031	0.75	22.2743767174577	0.2575076938354335
0.5579502296315031	1	17.88996973032138	0.2313716509720211
0.5579502296315031	1.25	11.47580103777833	0.185792294945949
0.5579502296315031	1.5	4.450501363456009	0.1160122042258272
0.5579502296315031	1.75	1.108427561886229	0.05802282385070329
0.5579502296315031	2	0.6450286489302309	0.04441013758532344
0.5579502296315031	2.25	0.689580732557192	0.04607911262454964
0.5579502296315031	2.5	0.5954704254471642	0.04286592499976306
0.5579502296315031	2.75	0.5437058627771236	0.04110417068908823
0.5579502296315031	3.5	0.5533198601733912	0.03983195012824104
0.5579502296315031	3.75	0.5401289239749885	0.03950115938768574
0.5579502296315031	4	0.4615827676989823	0.0366084853733147
0.5579502296315031	4.25	0.4874833219305028	0.03772500429299895
0.5579502296315031	4.75	0.5022499716602907	0.03863689665590014
0.5579502296315031	5	0.4686846174001033	0.03740706892983567
0.5579502296315031	5.25	0.4295262415035311	0.03842034088601432
0.5579502296315031	5.5	0.3985493965807951	0.03716742263079841
0.5579502296315031	5.75	0.4501953284746078	0.04595126644008381
0.5579502296315031	6	0.4297854490080129	0.04505731398213892
0.5579502296315031	6.25	0.425936997781974	0.05203935278595492
0.5579502296315031	6.5	0.4815565786143138	0.0433724942327313
0.5579502296315031	6.75	0.3776752767103837	0.06349759549884525
0.5579502296315031	7	0.26434261300902	0.08811420920307445
0.5932097489545146	-3	1.74779678713746	0.06942145224465122
0.5932097489545146	-2.75	2.215345971957493	0.07833235806848172
0.5932097489545146	-2.5	2.591916358184063	0.08495596385910409
0.5932097489545146	-2.25	3.044666757573456	0.09231598683657238
0.5932097489545146	-2	3.817262232603014	0.1035972963785566
0.5932097489545146	-0.5	25.50564920829869	0.233017857336708
0.5932097489545146	-0.25	26.72334921051375	0.2391271044534636
0.5932097489545146	0	27.43463056232655	0.2428906458362857
0.5932097489545146	0.25	26.82049592103044	0.2408461307027668
0.5932097489545146	0.5	25.63972541395714	0.2361320957675106
0.5932097489545146	0.75	22.71332067502567	0.2228022817010969
0.5932097489545146	1	18.20885041251054	0.2000460290035829
0.5932097489545146	1.25	11.9861564210139	0.1627611696112082
0.5932097489545146	1.5	4.238812211743708	0.09700526787517053
0.5932097489545146	1.75	1.041244620199779	0.04818952389354279
0.5932097489545146	2	0.7100085472198221	0.0399470794241617
0.5932097489545146	3	0.6100723203285168	0.04369265411985635
0.5932097489545146	3.25	0.4656870403837854	0.03828278494131591
0.5932097489545146	3.5	0.5198378429058327	0.04059636810887837
0.5932097489545146	3.75	0.4750009822385794	0.03891730245793548
0.5932097489545146	4	0.4003288046117887	0.0358094654998304
0.5932097489545146	4.5	0.4343123098606497	0.03570188514658802
0.5932097489545146	4.75	0.4465180724779216	0.0363393493468924
0.5932097489545146	5	0.5215540592019445	0.03942863630674694
0.5932097489545146	5.25	0.4161558652016352	0.0354280939229273
0.5932097489545146	5.5	0.4547163411439953	0.03712974709960404
0.5932097489545146	5.75	0.4153093257939744	0.03807389861146342
0.5932097489545146	6	0.4462998158803927	0.03960545821560475
0.5932097489545146	6.25	0.4517918322201393	0.04635635003577221
0.5932097489545146	6.5	0.291903325227552	0.03737712418345083
0.5932097489545146	6.75	0.4573846158276667	0.05428510378324258
0.5932097489545146	7	0.3705966488876496	0.05718432760467455
0.5932097489545146	7.25	0.3846578429498141	0.1066848998549985
0.6194742502060628	-2.25	3.075114901275093	0.07949077787005963
0.6194742502060628	-2	3.65723968359764	0.08689384282355049
0.6194742502060628	-1.75	4.705290703624194	0.09879576554616608
0.6194742502060628	-1.5	8.097390438404448	0.1299497103849529
0.6194742502060628	-1.25	13.69436129239485	0.1694429594459013
0.6194742502060628	-1	18.83151636866949	0.1992220632126367
0.6194742502060628	-0.75	22.82835012120832	0.2198338237334484
0.6194742502060628	2.25	0.6452497246512191	0.03815991163701041
0.6194742502060628	2.5	0.6369253138474866	0.03806904427774212
0.6194742502060628	2.75	0.5601689518700622	0.03579278231752021
0.6194742502060628	3	0.4978055627207555	0.03379782038395702
0.6194742502060628	3.25	0.541493342911646	0.03540353648166995
0.6194742502060628	3.5	0.5115898625534622	0.03449587392129905
